,user_id,lgb
1377,1699,"[830203, 1070076, 1106073, 906017, 1048445]"
1378,1700,"[1052975, 15452729, 8249371, 886996, 882288]"
1379,1701,"[9707498, 908318, 979707, 955075, 910207]"
1380,1702,"[1039126, 933527, 1104056, 10198378, 1068258]"
1381,1703,"[1135868, 1098435, 1057260, 909800, 1067695]"
1382,1704,"[873324, 890610, 1070820, 1082310, 830887]"
1383,1705,"[13842214, 13842090, 1130468, 843744, 866528]"
1384,1706,"[947798, 1101010, 1027569, 1102456, 1110764]"
1385,1707,"[1085604, 861445, 1016298, 861973, 12263626]"
1386,1708,"[8249365, 1017325, 1116596, 9526906, 839208]"
1387,1710,"[989157, 1053988, 1023196, 822646, 820301]"
1388,1711,"[896862, 959985, 1103629, 1031083, 9707498]"
1389,1712,"[827671, 1057260, 840227, 819304, 8181282]"
1390,1713,"[893362, 13841744, 903602, 1060312, 851188]"
1391,1714,"[938139, 9245108, 819255, 1043751, 1096066]"
1392,1715,"[1077439, 993339, 916575, 9707461, 9878513]"
1393,1716,"[1085604, 991019, 972235, 890694, 944439]"
1394,1717,"[858439, 852360, 1055425, 882489, 899682]"
1395,1718,"[12171414, 1134473, 849100, 932242, 1139782]"
1396,1719,"[1011298, 8149620, 1015781, 1076608, 1002178]"
1397,1720,"[904813, 1039781, 856215, 1122547, 7410015]"
1398,1721,"[13841744, 910673, 12782181, 5582712, 1104649]"
1399,1722,"[897953, 9527174, 1123536, 828114, 1102090]"
1400,1723,"[870559, 876626, 6979393, 13003101, 5580166]"
1401,1724,"[1095710, 883670, 1011427, 970698, 10345155]"
1402,1726,"[6391381, 1044487, 9934800, 963835, 849100]"
1403,1728,"[873887, 5572220, 1034838, 7466852, 863762]"
1404,1729,"[1000462, 888586, 962266, 10355865, 6391173]"
1405,1730,"[1092937, 1092588, 1031864, 1093113, 1138292]"
1406,1731,"[1082310, 1017472, 822115, 888054, 987410]"
1407,1732,"[960791, 857597, 1065122, 1027849, 7410201]"
1408,1733,"[894439, 13842088, 6904613, 885290, 1095068]"
1409,1735,"[1082990, 912147, 909338, 965041, 1059075]"
1410,1737,"[856335, 901062, 923746, 916122, 1105623]"
1411,1738,"[1118033, 922847, 1131974, 1080155, 1114006]"
1412,1739,"[989150, 961851, 8205218, 834103, 9297017]"
1413,1740,"[1075368, 1029112, 936470, 854754, 991575]"
1414,1742,"[864335, 7443013, 1114653, 9420312, 908843]"
1415,1743,"[1011427, 12132322, 7467081, 927851, 1095227]"
1416,1744,"[900391, 916758, 895268, 998373, 1047769]"
1417,1745,"[988697, 936914, 13909964, 978974, 7166861]"
1418,1746,"[1072693, 925437, 820895, 1043663, 1121603]"
1419,1747,"[1011502, 977559, 909349, 1083787, 5572828]"
1420,1748,"[947798, 936117, 13512017, 1100273, 912860]"
1421,1749,"[934399, 886536, 878715, 1131488, 955587]"
1422,1750,"[849843, 993466, 1111129, 9487606, 1082212]"
1423,1751,"[882308, 1082990, 1120307, 908089, 906830]"
1424,1752,"[1119089, 851508, 1075282, 5592261, 1071594]"
1425,1753,"[879755, 905120, 1043895, 1089066, 901543]"
1426,1754,"[837107, 992529, 12301338, 1101932, 12349850]"
1427,1755,"[1093413, 10341855, 1057749, 1002418, 1067425]"
1428,1758,"[1115553, 1076954, 896085, 953539, 877447]"
1429,1759,"[888111, 908089, 10200563, 1065331, 999621]"
1430,1760,"[983584, 906838, 948670, 927695, 851676]"
1431,1761,"[12263364, 1072693, 1139702, 1076516, 6978886]"
1432,1762,"[1002261, 6513810, 1016800, 1125904, 1080429]"
1433,1763,"[857902, 5569172, 834396, 1041259, 1057011]"
1434,1764,"[1010870, 1054539, 1075796, 5565925, 1119399]"
1435,1765,"[7169088, 1137221, 971949, 908145, 902846]"
1436,1766,"[934676, 1026118, 975649, 929309, 1044078]"
1437,1767,"[890283, 1065122, 983278, 1116635, 845109]"
1438,1768,"[6391134, 1120532, 848154, 9707137, 838010]"
1439,1769,"[5563693, 1109778, 906646, 999625, 920191]"
1440,1770,"[960791, 854754, 1082990, 839094, 903529]"
1441,1771,"[1018050, 880427, 925854, 1121393, 997309]"
1442,1773,"[887219, 9527323, 1054483, 1001412, 8019233]"
1443,1774,"[869388, 907647, 9297062, 1082990, 937626]"
1444,1775,"[1037332, 853756, 12188195, 9655078, 7410343]"
1445,1776,"[838010, 825494, 848154, 929726, 926065]"
1446,1777,"[1111129, 975588, 864893, 965530, 1003616]"
1447,1778,"[1007414, 9859133, 837644, 842522, 1091021]"
1448,1779,"[1125391, 951094, 1065556, 963365, 867016]"
1449,1781,"[13416117, 980353, 1031316, 15596834, 1095227]"
1450,1782,"[1021519, 901460, 1137540, 1076738, 866292]"
1451,1783,"[892728, 1095751, 1124971, 1016274, 999599]"
1452,1784,"[1014054, 5592232, 955921, 12263857, 1016298]"
1453,1785,"[5591609, 878739, 938512, 12330856, 826144]"
1454,1786,"[1006649, 10285144, 1026118, 825994, 981760]"
1455,1788,"[823775, 934399, 861792, 6391381, 970160]"
1456,1789,"[982833, 1135868, 996156, 934676, 1099905]"
1457,1790,"[997309, 828278, 1131634, 13213567, 1038174]"
1458,1791,"[1088683, 845894, 1114597, 915064, 883940]"
1459,1792,"[1075368, 906917, 880888, 1089766, 1023160]"
1460,1793,"[6602697, 1044188, 948832, 1103629, 1072086]"
1461,1794,"[1102416, 10344585, 1057749, 6533394, 1139142]"
1462,1795,"[915617, 1112667, 1101932, 5567148, 13417587]"
1463,1796,"[1011427, 1003487, 12171407, 1116020, 996009]"
1464,1797,"[867016, 1076954, 1031087, 996009, 1112825]"
1465,1799,"[1038745, 834103, 871611, 1104639, 848071]"
1466,1800,"[906658, 1102829, 866828, 9858936, 878445]"
1467,1801,"[854900, 1116635, 1013928, 9420312, 1104349]"
1468,1802,"[6533394, 1101653, 884089, 9707010, 1117358]"
1469,1803,"[1033814, 1138292, 6979579, 939860, 974204]"
1470,1804,"[937626, 946788, 7025114, 951164, 13381458]"
1471,1805,"[948670, 1110572, 1006483, 1075368, 852856]"
1472,1806,"[1076875, 839094, 1060193, 857697, 862732]"
1473,1807,"[1073150, 7025114, 5572828, 956274, 985055]"
1474,1808,"[1037840, 945909, 8203451, 991442, 1139023]"
1475,1809,"[969980, 6464074, 940806, 6533681, 12330794]"
1476,1810,"[932631, 1098284, 1082172, 1076842, 864893]"
1477,1811,"[901976, 969866, 858373, 898394, 882190]"
1478,1812,"[923208, 5591490, 824073, 1075282, 1110483]"
1479,1814,"[43020, 973181, 868430, 865511, 825176]"
1480,1815,"[926796, 1047076, 938118, 12171407, 6463907]"
1481,1816,"[839094, 9707137, 989157, 1131506, 881260]"
1482,1817,"[1041390, 1036106, 874563, 1005274, 1004390]"
1483,1818,"[901976, 7410201, 5590965, 906917, 10341855]"
1484,1819,"[936914, 1072438, 1133210, 1020156, 1010051]"
1485,1820,"[880427, 8090546, 1037332, 908283, 854261]"
1486,1821,"[1114605, 12524439, 1029272, 947316, 841606]"
1487,1823,"[848154, 1011578, 1029983, 1006264, 909472]"
1488,1824,"[955403, 1068124, 844759, 1110111, 851101]"
1489,1826,"[877175, 9884698, 929018, 826860, 975649]"
1490,1827,"[938139, 1076875, 7410344, 918771, 928263]"
1491,1829,"[1070076, 1135044, 8203851, 1076954, 978343]"
1492,1831,"[861499, 13189861, 1131382, 851865, 1086504]"
1493,1832,"[970725, 1061747, 8293703, 998424, 1126045]"
1494,1833,"[825670, 1112825, 898466, 1010870, 1059347]"
1495,1834,"[1021116, 1134810, 1002261, 1006483, 896611]"
1496,1835,"[7025106, 1054539, 839094, 1026258, 988206]"
1497,1837,"[830973, 1043338, 859987, 870428, 8019681]"
1498,1839,"[1101932, 884145, 912840, 1136654, 1070727]"
1499,1841,"[1062572, 910964, 1106894, 866828, 1135822]"
1500,1842,"[821083, 840227, 1018740, 1101174, 906017]"
1501,1843,"[957951, 1058629, 849202, 912704, 934697]"
1502,1845,"[1044873, 1092588, 9881593, 934852, 1135096]"
1503,1846,"[839208, 6919082, 7160231, 12524067, 1114006]"
1504,1847,"[1024875, 825118, 8019649, 1073426, 991761]"
1505,1848,"[894439, 13842088, 892573, 1077133, 902846]"
1506,1849,"[5591894, 5592232, 965565, 1125219, 1075007]"
1507,1850,"[1012052, 852235, 1023196, 868888, 5576075]"
1508,1851,"[13842088, 9338009, 1037332, 6533608, 859987]"
1509,1852,"[980246, 1057260, 938554, 909800, 1087986]"
1510,1854,"[862822, 5565086, 1072693, 7410248, 1024816]"
1511,1856,"[922907, 978077, 873964, 1104475, 10345155]"
1512,1857,"[7167847, 8181495, 871722, 1070639, 1009368]"
1513,1858,"[870515, 1112667, 12782182, 1027372, 1065061]"
1514,1859,"[1082990, 962615, 908312, 10344971, 1069312]"
1515,1861,"[987571, 846482, 1008714, 13775274, 1108131]"
1516,1862,"[1045826, 1056212, 1119946, 12263463, 874149]"
1517,1864,"[1057260, 1065979, 983936, 1104024, 1080429]"
1518,1865,"[1098435, 1066923, 1071757, 1061982, 1130729]"
1519,1866,"[928092, 998373, 1095944, 970160, 1122568]"
1520,1867,"[861184, 1076306, 859237, 1023226, 820895]"
1521,1868,"[845193, 1103629, 1093413, 1038745, 928049]"
1522,1869,"[837579, 6463451, 5580166, 926796, 864312]"
1523,1870,"[1070820, 862349, 1126899, 1133018, 995242]"
1524,1871,"[1055425, 1026118, 944836, 906017, 844179]"
1525,1872,"[1134473, 1076842, 1102416, 994223, 1108094]"
1526,1873,"[9446069, 834396, 1037840, 1031316, 1135681]"
1527,1874,"[1121393, 13842088, 832678, 1088191, 973889]"
1528,1875,"[969866, 979707, 858918, 1008074, 1101010]"
1529,1877,"[13008065, 964133, 922281, 10122018, 1134292]"
1530,1879,"[885290, 854646, 997987, 847962, 934519]"
1531,1880,"[1061220, 930385, 862799, 1088191, 1135868]"
1532,1881,"[852360, 1120213, 12524174, 1057011, 10285335]"
1533,1883,"[921345, 1029513, 1013868, 1116635, 7433029]"
1534,1884,"[1092118, 1009567, 1110142, 1093413, 1006252]"
1535,1885,"[844179, 893501, 1044078, 916122, 981760]"
1536,1886,"[1110572, 879755, 947798, 1089766, 1037840]"
1537,1887,"[908531, 1067820, 1009449, 1004001, 1058997]"
1538,1889,"[880427, 959985, 821083, 993466, 1044188]"
1539,1890,"[8013899, 1003616, 1061982, 6039759, 1046957]"
1540,1891,"[838637, 930918, 1055425, 5567148, 916487]"
1541,1892,"[1093413, 881154, 6979089, 1094744, 1079395]"
1542,1893,"[918684, 1075368, 844165, 844179, 1004906]"
1543,1894,"[992622, 1019637, 1118946, 864893, 1098284]"
1544,1895,"[1129049, 9835606, 898510, 1008032, 847344]"
1545,1896,"[954642, 13381458, 1137505, 1086061, 828278]"
1546,1899,"[1012315, 5568758, 1069003, 15972298, 997011]"
1547,1900,"[898847, 1037332, 1116376, 9858936, 920002]"
1548,1901,"[852690, 1013928, 13008065, 8203851, 871633]"
1549,1902,"[1097661, 1110126, 978343, 881154, 9419525]"
1550,1904,"[957951, 896862, 1058997, 1044068, 921504]"
1551,1905,"[854754, 900703, 932179, 1025650, 928092]"
1552,1906,"[871633, 1114653, 6979415, 882489, 1050082]"
1553,1907,"[1125601, 1057260, 7025106, 845975, 1021519]"
1554,1909,"[928049, 1139142, 859154, 866025, 5592734]"
1555,1911,"[889649, 868430, 1021519, 1031492, 1111129]"
1556,1912,"[911470, 9483753, 13008469, 15511396, 878764]"
1557,1914,"[894439, 1077133, 892573, 1003257, 13842214]"
1558,1916,"[885290, 1064443, 827683, 1133210, 961620]"
1559,1917,"[975085, 1010190, 942565, 1010164, 1058021]"
1560,1918,"[6463710, 6463826, 9655078, 874877, 992730]"
1561,1919,"[917772, 853927, 873964, 908314, 871514]"
1562,1920,"[1019643, 833724, 6704207, 1118306, 899682]"
1563,1921,"[7442056, 954642, 1042571, 899470, 937374]"
1564,1922,"[10456474, 1040511, 6391173, 9553048, 920002]"
1565,1923,"[1134473, 856435, 9420064, 12172170, 1087081]"
1566,1924,"[965772, 1132956, 882013, 1067695, 941183]"
1567,1925,"[989830, 1121193, 12262832, 9836353, 834396]"
1568,1926,"[1016210, 1131169, 951094, 1000205, 829621]"
1569,1927,"[842423, 847529, 12731621, 1080677, 993639]"
1570,1928,"[1010190, 843744, 1019078, 908504, 828557]"
1571,1929,"[943393, 1021116, 1105816, 896085, 1075796]"
1572,1930,"[1062117, 931579, 819112, 9553382, 917427]"
1573,1931,"[1048727, 843464, 978077, 1019142, 6533608]"
1574,1932,"[13842214, 9803483, 13842090, 831063, 893501]"
1575,1933,"[7167967, 963517, 970160, 1053877, 1103826]"
1576,1935,"[1048257, 998519, 1104056, 1110743, 1068750]"
1577,1936,"[834103, 5571541, 1098066, 1052155, 861445]"
1578,1937,"[833724, 983936, 836085, 1054814, 1093603]"
1579,1938,"[8293439, 5995101, 842249, 951094, 843744]"
1580,1939,"[896085, 879876, 926905, 1042571, 853448]"
1581,1940,"[950118, 1027372, 6772782, 6904786, 1088448]"
1582,1941,"[947798, 1089766, 12385844, 1037840, 934427]"
1583,1942,"[882308, 1090286, 6391381, 894439, 1015694]"
1584,1943,"[7152455, 7147142, 8205218, 1065122, 1097239]"
1585,1944,"[994223, 880427, 9925966, 847207, 1121384]"
1586,1945,"[1011920, 889774, 7442007, 865907, 12525270]"
1587,1946,"[838347, 10344585, 1128464, 10341697, 1037332]"
1588,1947,"[1097635, 919423, 1028938, 952408, 858302]"
1589,1948,"[1055015, 6602590, 15511396, 891516, 958549]"
1590,1949,"[1038038, 1048833, 908843, 13909964, 1004857]"
1591,1950,"[1126895, 921504, 13213342, 1079987, 7024927]"
1592,1951,"[947211, 8273833, 1113141, 9483753, 8119318]"
1593,1952,"[995502, 916122, 9487385, 1031864, 929726]"
1594,1953,"[954642, 10455984, 970160, 13504479, 6979049]"
1595,1954,"[1038745, 987838, 1026118, 1084036, 1019247]"
1596,1955,"[1063739, 1053058, 822073, 10150101, 980666]"
1597,1956,"[9676852, 1018151, 970866, 887661, 894627]"
1598,1957,"[9245108, 5592734, 5592232, 964520, 7025193]"
1599,1958,"[1004270, 6703789, 840386, 7160231, 881964]"
1600,1959,"[13842088, 1018740, 9245108, 819255, 1043751]"
1601,1960,"[1131382, 12810466, 1134161, 1014732, 849870]"
1602,1961,"[1031864, 928123, 937626, 1050741, 992622]"
1603,1962,"[1094924, 1112825, 907957, 908575, 5572234]"
1604,1963,"[886996, 928754, 1082990, 843756, 1120928]"
1605,1964,"[862732, 920455, 925350, 858924, 870428]"
1606,1965,"[9881592, 9884484, 9881593, 892728, 1075007]"
1607,1966,"[9670915, 5570685, 950271, 1125497, 988277]"
1608,1967,"[13190349, 9655242, 1120362, 926796, 9297371]"
1609,1968,"[9707137, 1090676, 1082212, 896085, 1084008]"
1610,1969,"[873964, 1065593, 1051757, 858999, 13190294]"
1611,1970,"[1072086, 7147145, 901460, 943522, 1043920]"
1612,1971,"[1082212, 947316, 828278, 5568072, 1064574]"
1613,1972,"[916416, 1042702, 929018, 908283, 1139702]"
1614,1975,"[5574377, 1092588, 820301, 1108055, 1012913]"
1615,1976,"[1082990, 950615, 1074040, 831763, 910473]"
1616,1977,"[849843, 1037840, 1049922, 922636, 858439]"
1617,1979,"[1018050, 848071, 895268, 987838, 900703]"
1618,1980,"[935993, 869388, 1071759, 834399, 877498]"
1619,1981,"[7168383, 1082212, 7442004, 1095970, 985605]"
1620,1982,"[1071759, 856335, 6979803, 10142276, 887234]"
1621,1983,"[7166865, 7168026, 995276, 971660, 12384689]"
1622,1984,"[893501, 1057260, 885290, 845193, 868764]"
1623,1985,"[837969, 918018, 944938, 1130375, 9670830]"
1624,1986,"[1044895, 1084008, 1054323, 1062001, 1120213]"
1625,1987,"[1075368, 6034857, 908531, 986912, 844179]"
1626,1988,"[1069538, 5565392, 974265, 1136341, 980353]"
1627,1989,"[898847, 906017, 1089766, 1117143, 1101449]"
1628,1990,"[1037332, 13007846, 856942, 1064945, 12171407]"
1629,1993,"[991951, 1137010, 1002832, 1112825, 901067]"
1630,1994,"[1079482, 1019142, 881708, 5592610, 979523]"
1631,1995,"[9925966, 5566309, 1044188, 8181495, 890490]"
1632,1996,"[1099446, 1047076, 823775, 999613, 927030]"
1633,1997,"[1010051, 1008675, 991575, 1066685, 1073244]"
1634,1998,"[827683, 1050968, 928049, 1082990, 7433888]"
1635,1999,"[935968, 1016298, 834103, 987571, 862866]"
1636,2000,"[1031083, 1057749, 1128744, 926905, 844166]"
1637,2001,"[862732, 1010190, 936914, 1033769, 1071759]"
1638,2002,"[927238, 991442, 1069039, 1011504, 1023226]"
1639,2003,"[10344585, 10345155, 978906, 964853, 10344714]"
1640,2004,"[920002, 5565664, 9655212, 934399, 1039781]"
1641,2005,"[889649, 1013868, 968936, 1019247, 12984227]"
1642,2006,"[893501, 858743, 5574377, 978313, 904574]"
1643,2007,"[9420314, 938687, 1092303, 947316, 1064574]"
1644,2008,"[941532, 865511, 1035386, 5570383, 936830]"
1645,2010,"[1038462, 1121656, 1053730, 948832, 9803819]"
1646,2011,"[893501, 916487, 930918, 914476, 973086]"
1647,2012,"[845193, 868645, 1119089, 6633224, 892500]"
1648,2014,"[1024858, 1038462, 1094619, 1031740, 1072086]"
1649,2015,"[905436, 1044188, 6464208, 829802, 1074738]"
1650,2016,"[8205218, 896862, 1103629, 875089, 1093413]"
1651,2017,"[1131602, 13007986, 949529, 1081582, 978306]"
1652,2018,"[1054957, 857130, 1015296, 1015375, 823031]"
1653,2019,"[849843, 883404, 13213342, 1011300, 968992]"
1654,2020,"[1093413, 971949, 900703, 832513, 953561]"
1655,2021,"[1019142, 6534077, 1038462, 1103808, 842423]"
1656,2022,"[971585, 994223, 13073175, 959179, 13944905]"
1657,2023,"[1003699, 10344585, 920455, 1057749, 5569374]"
1658,2024,"[1033814, 9934800, 925854, 10344971, 1053988]"
1659,2025,"[894570, 906658, 979523, 1139960, 887744]"
1660,2026,"[896862, 959985, 827656, 1018740, 847344]"
1661,2027,"[8249365, 1088771, 1071171, 896757, 976463]"
1662,2028,"[895295, 13008321, 882190, 1070719, 1074283]"
1663,2029,"[938554, 9523059, 892728, 871094, 1091926]"
1664,2030,"[968936, 6533394, 1043068, 1055425, 13190349]"
1665,2031,"[8205218, 1103629, 1038745, 851508, 6464086]"
1666,2032,"[1048483, 971949, 1021116, 889509, 9487606]"
1667,2033,"[1119089, 852181, 920958, 1046047, 947865]"
1668,2034,"[12524323, 1075793, 840386, 878026, 861499]"
1669,2035,"[12731470, 873754, 972312, 845163, 998373]"
1670,2036,"[919828, 925854, 1060408, 856435, 7169091]"
1671,2037,"[849843, 1069806, 12731467, 1103317, 965530]"
1672,2038,"[1072438, 1082269, 961730, 13871141, 839094]"
1673,2039,"[1110572, 879755, 947798, 1089766, 1037840]"
1674,2040,"[1085604, 949030, 1044188, 1072086, 1043663]"
1675,2041,"[1127716, 1008814, 917033, 835080, 7410304]"
1676,2042,"[9338009, 1037332, 1110142, 917381, 1008626]"
1677,2043,"[1061220, 851101, 938139, 9881948, 8181495]"
1678,2044,"[856345, 6602729, 1134473, 1037332, 6533608]"
1679,2047,"[1071759, 1079223, 1082990, 903529, 6533936]"
1680,2048,"[6391137, 1058405, 9881593, 13008321, 955403]"
1681,2049,"[1128464, 915605, 1058021, 956672, 980263]"
1682,2050,"[997988, 1057749, 13115981, 1089108, 1075786]"
1683,2053,"[9392700, 906017, 1091858, 892998, 986869]"
1684,2055,"[971836, 997309, 1011926, 980984, 987311]"
1685,2056,"[938139, 937626, 1125123, 997309, 1043663]"
1686,2057,"[1048483, 1052729, 1099905, 961620, 881154]"
1687,2058,"[14106445, 1006342, 1011926, 901776, 866355]"
1688,2059,"[983584, 1112205, 871611, 978077, 1038663]"
1689,2060,"[842783, 861445, 1110572, 993638, 996955]"
1690,2061,"[13842088, 1018740, 9338009, 1037332, 948670]"
1691,2062,"[845109, 1120362, 995230, 1087386, 923208]"
1692,2063,"[961447, 915874, 1090676, 1059527, 885290]"
1693,2064,"[962199, 940510, 5571781, 9552761, 1006483]"
1694,2065,"[1031083, 8013544, 917760, 852015, 9881593]"
1695,2068,"[1086061, 919126, 8118764, 1018822, 901470]"
1696,2069,"[995852, 1072917, 1076516, 955858, 1135971]"
1697,2070,"[834103, 934131, 928263, 922907, 826249]"
1698,2071,"[1129322, 918752, 843567, 841266, 1098284]"
1699,2074,"[918771, 1057749, 961851, 1044068, 9803601]"
1700,2075,"[1097849, 1006483, 949023, 911609, 13512060]"
1701,2076,"[1018050, 1135578, 972191, 841478, 5566235]"
1702,2077,"[1131892, 1006188, 6391381, 1124201, 12731467]"
1703,2078,"[8203451, 901976, 982469, 1029513, 842423]"
1704,2079,"[983016, 931996, 819840, 1025650, 13003100]"
1705,2080,"[1048483, 1077600, 965543, 1013868, 871337]"
1706,2082,"[5581401, 882830, 881916, 1053403, 928092]"
1707,2083,"[7410248, 1124823, 862725, 911614, 831125]"
1708,2084,"[12692328, 1020156, 899682, 9652066, 852360]"
1709,2085,"[1082990, 983795, 13945244, 1027102, 997128]"
1710,2086,"[879755, 868764, 1073150, 1107553, 1015280]"
1711,2087,"[859987, 1023565, 6979516, 1037332, 826144]"
1712,2088,"[893501, 1065941, 1139142, 1077359, 867272]"
1713,2089,"[1126899, 5592990, 1036693, 855454, 923746]"
1714,2090,"[5576075, 845109, 9296804, 899682, 1075786]"
1715,2093,"[8090521, 849003, 923673, 1037840, 1079023]"
1716,2094,"[845091, 1012627, 949196, 880104, 1098435]"
1717,2095,"[5569135, 842423, 1044188, 852015, 1003838]"
1718,2097,"[6463710, 6391557, 6039859, 1033769, 6979579]"
1719,2099,"[821083, 997309, 9245108, 906017, 8203851]"
1720,2100,"[1101174, 6463451, 990453, 1005849, 1016800]"
1721,2101,"[981760, 883003, 819978, 928049, 986912]"
1722,2102,"[1028473, 996009, 1112824, 1135578, 9419198]"
1723,2107,"[5995281, 14025461, 1018050, 1002178, 990004]"
1724,2108,"[6464126, 866118, 1058021, 6534074, 1092588]"
1725,2109,"[7146027, 983000, 1016377, 935993, 965701]"
1726,2110,"[8118764, 9245040, 8066803, 1018050, 854754]"
1727,2111,"[1033347, 1066252, 897953, 956400, 977543]"
1728,2112,"[9707078, 1082212, 992946, 965530, 970861]"
1729,2113,"[948232, 828114, 1039781, 970941, 904813]"
1730,2114,"[1076954, 885592, 907099, 1047301, 847803]"
1731,2115,"[948086, 960858, 1024319, 999563, 937626]"
1732,2116,"[13654702, 1122547, 986939, 1045826, 1111786]"
1733,2117,"[877447, 900586, 9835619, 933060, 6534077]"
1734,2119,"[8292958, 849257, 1136341, 1019230, 9297150]"
1735,2120,"[1075368, 844179, 844165, 6034857, 916122]"
1736,2121,"[1057260, 13008321, 9526906, 1006483, 12384629]"
1737,2122,"[1133018, 845208, 1044078, 859075, 987562]"
1738,2123,"[10285454, 12188587, 10344725, 852793, 967476]"
1739,2124,"[6602697, 1096563, 12599601, 920900, 994223]"
1740,2125,"[997309, 1112824, 5581910, 1102928, 917646]"
1741,2126,"[1126711, 868764, 962615, 9670915, 857554]"
1742,2127,"[8205218, 5572828, 6919433, 1054644, 873754]"
1743,2129,"[849843, 1061220, 965821, 907892, 928751]"
1744,2130,"[969292, 912807, 9487497, 909800, 1056847]"
1745,2131,"[6904775, 6904666, 861445, 830203, 6904830]"
1746,2132,"[903800, 862682, 1037894, 13417846, 5578547]"
1747,2133,"[961003, 1019247, 900842, 904105, 13842088]"
1748,2134,"[892376, 1038985, 981660, 6039994, 9526448]"
1749,2136,"[10285303, 9707498, 1013528, 13906641, 938319]"
1750,2137,"[920844, 1082310, 968936, 845109, 13072944]"
1751,2138,"[1080677, 1050741, 1025326, 1138292, 1029513]"
1752,2139,"[824073, 942166, 1114605, 924978, 952122]"
1753,2140,"[1128244, 12171765, 5565322, 925350, 910964]"
1754,2141,"[977481, 9526628, 897671, 844462, 1114605]"
1755,2142,"[1134292, 923169, 6704207, 1066579, 13007518]"
1756,2144,"[15717057, 925437, 1038497, 12349795, 832001]"
1757,2145,"[856345, 880427, 1055425, 1121393, 6602729]"
1758,2146,"[973135, 849870, 898121, 957089, 1109192]"
1759,2147,"[906658, 993379, 1005274, 13007600, 1117690]"
1760,2148,"[1027808, 1128812, 950894, 943233, 938597]"
1761,2149,"[937626, 13416117, 1018050, 13003101, 939681]"
1762,2153,"[13841744, 901460, 1033769, 902659, 15926887]"
1763,2154,"[6904666, 6533362, 6904775, 929726, 877662]"
1764,2156,"[965982, 965889, 886481, 1074283, 12673354]"
1765,2158,"[926033, 902846, 929726, 1012913, 962991]"
1766,2159,"[1091158, 1038745, 912280, 918098, 12810472]"
1767,2160,"[953539, 916122, 12262778, 9926758, 12262830]"
1768,2161,"[958208, 976214, 858514, 865156, 951176]"
1769,2162,"[15596112, 6395907, 983078, 847241, 1052294]"
1770,2165,"[1075368, 1053690, 1081177, 8090521, 844165]"
1771,2168,"[983000, 13671735, 929726, 1120928, 1070105]"
1772,2170,"[1076467, 7160764, 5590465, 1037840, 1008012]"
1773,2171,"[983078, 970861, 974336, 1106073, 12554515]"
1774,2172,"[1101744, 906844, 983665, 916758, 909972]"
1775,2173,"[13842088, 1079528, 13842160, 5567428, 896757]"
1776,2174,"[842783, 1089766, 1070076, 6039859, 1068124]"
1777,2175,"[1056005, 8119318, 983096, 949742, 1102456]"
1778,2179,"[1020739, 1011427, 838010, 868588, 9831469]"
1779,2181,"[1110111, 12263339, 12263463, 1034868, 7409942]"
1780,2182,"[851508, 1066923, 1079820, 867709, 892500]"
1781,2183,"[1068957, 9670915, 911409, 1095710, 827806]"
1782,2184,"[1073150, 981874, 824193, 835080, 1020739]"
1783,2185,"[820301, 1071594, 862725, 1116596, 5569376]"
1784,2186,"[1075368, 1139702, 907308, 889774, 1091383]"
1785,2187,"[8181028, 1038663, 13910669, 902659, 844462]"
1786,2188,"[1125601, 6978886, 7025047, 845975, 932949]"
1787,2189,"[937626, 13841744, 834117, 835973, 1065979]"
1788,2190,"[7442091, 1031083, 844759, 919589, 1030362]"
1789,2192,"[929726, 906017, 854852, 848071, 1043663]"
1790,2193,"[889989, 870882, 1055425, 906658, 6919354]"
1791,2194,"[7169089, 853448, 1003649, 1042571, 887661]"
1792,2195,"[913046, 9925966, 828114, 836286, 1120261]"
1793,2196,"[917381, 981591, 12731432, 12385477, 1019142]"
1794,2197,"[911470, 12385844, 954642, 1130777, 906017]"
1795,2198,"[13842214, 863762, 865026, 9835619, 873044]"
1796,2199,"[1058021, 905436, 906658, 1042356, 12673433]"
1797,2200,"[6773232, 1039239, 9487885, 10204556, 1053530]"
1798,2203,"[994223, 882496, 972191, 917438, 956400]"
1799,2204,"[907647, 10457128, 820923, 901976, 13007600]"
1800,2206,"[941472, 908318, 971949, 5592734, 1022119]"
1801,2207,"[911311, 889649, 9297062, 1095587, 856553]"
1802,2208,"[5581910, 923670, 9526628, 964853, 1031740]"
1803,2209,"[13213015, 5580525, 1009732, 1057315, 861021]"
1804,2210,"[1103629, 971949, 1021116, 1122568, 851676]"
1805,2211,"[1126045, 13073050, 1066923, 903443, 1119942]"
1806,2213,"[1134473, 1125497, 929893, 866828, 8357825]"
1807,2214,"[962615, 943233, 1082212, 1104343, 970158]"
1808,2215,"[1018050, 1112205, 1025650, 1053403, 13506119]"
1809,2216,"[997979, 1072523, 1070820, 916993, 12324841]"
1810,2217,"[830973, 843929, 865718, 996795, 1092588]"
1811,2218,"[935968, 873964, 1048383, 871514, 1088683]"
1812,2220,"[13842214, 13841744, 1110572, 821083, 1018740]"
1813,2221,"[1120261, 6533368, 7410320, 7409975, 1022340]"
1814,2222,"[1005849, 9297371, 933918, 937043, 917033]"
1815,2223,"[1011300, 1110572, 1135868, 9834988, 834103]"
1816,2224,"[996009, 923670, 1038985, 868764, 1100273]"
